kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_parm_prov,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_trans_mod,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec
11014932,K01432.02,Kepler-299 d,CONFIRMED,Done,CANDIDATE,0.9970,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.054935600,0,0.3210,4.80100,2.564E+02,0.014645,1.02421,LS+MCMC,1.60,0.1154,89.20,729.0,66.72,23.070000,q1_q17_dr25_koi,16.60,4,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5616.00,4.394,-0.0200,0.9990,0.9030,,q1_q17_dr25_stellar,283.206970,48.580502
11014932,K01432.03,Kepler-299 b,CONFIRMED,Done,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.927211190,0,0.0430,2.54500,1.702E+02,0.011806,1.55719,LS+MCMC,1.29,0.0387,89.72,1258.0,593.23,8.902000,q1_q17_dr25_koi,18.00,4,3,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5616.00,4.394,-0.0200,0.9990,0.9030,,q1_q17_dr25_stellar,283.206970,48.580502
11014932,K01432.04,Kepler-299 e,CONFIRMED,Done,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,38.285633800,0,0.1150,6.51200,3.228E+02,0.016260,1.20398,LS+MCMC,1.77,0.2149,89.85,534.0,19.24,45.400000,q1_q17_dr25_koi,15.00,4,4,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5616.00,4.394,-0.0200,0.9990,0.9030,,q1_q17_dr25_stellar,283.206970,48.580502
11015108,K00344.01,Kepler-530 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,39.309440960,0,0.0280,5.77000,1.1321E+03,0.030434,1.88660,LS+MCMC,2.87,0.2212,89.97,488.0,13.46,53.610000,q1_q17_dr25_koi,122.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5607.00,4.536,-0.0400,0.8630,0.9320,,q1_q17_dr25_stellar,283.340270,48.549042
11015323,K00479.01,Kepler-569 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.188843230,0,0.0650,5.32780,1.0632E+03,0.029377,2.06775,LS+MCMC,2.97,0.1981,89.93,526.0,18.05,50.370000,q1_q17_dr25_koi,83.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5515.00,4.453,0.0000,0.9250,0.8880,,q1_q17_dr25_stellar,283.507260,48.552601
11017094,K04106.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,1,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET,0.708563091,0,1.1960,6.34700,4.145E+02,0.217374,0.06861,LS+MCMC,15.38,0.0139,11.64,1587.0,1501.41,1.221000,q1_q17_dr25_koi,90.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5271.00,4.669,-0.6600,0.6480,0.7180,,q1_q17_dr25_stellar,284.749420,48.558128
11017901,K01800.01,Kepler-447 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,7.794302043,0,1.0600,1.10810,3.3874E+03,0.153996,4.56215,LS+MCMC,16.51,0.0742,87.52,882.0,142.82,24.470000,q1_q17_dr25_koi,159.20,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5494.00,4.405,0.0700,0.9820,0.8930,,q1_q17_dr25_stellar,285.268590,48.560009
11018648,K00759.01,Kepler-230 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,32.628766720,0,0.0210,4.79710,1.8048E+03,0.038520,2.79093,LS+MCMC,3.36,0.1889,89.98,506.0,15.55,53.950000,q1_q17_dr25_koi,80.00,2,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5586.00,4.560,-0.3000,0.7980,0.8440,,q1_q17_dr25_stellar,285.718540,48.505859
11018648,K00759.02,Kepler-230 c,CONFIRMED,Done,CANDIDATE,0.9780,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,91.773286200,0,0.6060,6.47300,6.52E+02,0.024320,1.60558,LS+MCMC,2.12,0.3764,89.61,359.0,3.92,89.400000,q1_q17_dr25_koi,19.10,2,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5586.00,4.560,-0.3000,0.7980,0.8440,,q1_q17_dr25_stellar,285.718540,48.505859
11019739,K07400.01,,CANDIDATE,Done,CANDIDATE,0.9430,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.157364720,0,0.2260,2.21700,2.007E+02,0.012759,3.10422,LS+MCMC,1.09,0.0471,89.09,931.0,178.03,14.160000,q1_q17_dr25_koi,11.20,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5183.00,4.558,-0.0800,0.7820,0.8060,,q1_q17_dr25_stellar,286.400330,48.521961
11019987,K03060.01,Kepler-1421 b,CONFIRMED,Done,CANDIDATE,0.9770,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.913173200,0,0.2640,4.73000,3.91E+01,0.005778,0.50615,LS+MCMC,0.91,0.0762,88.60,1209.0,505.00,10.850000,q1_q17_dr25_koi,12.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6296.00,4.210,0.0700,1.4440,1.2330,,q1_q17_dr25_stellar,286.580600,48.544189
11021252,K06084.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---PERIOD_ALIAS_DV---PERIOD_ALIAS_ALT,3.269176601,0,2.1950,2.72330,5.9095E+04,1.485100,2.31211,LS+MCMC,164.61,0.0441,78.42,1349.0,781.57,10.930000,q1_q17_dr25_koi,515.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6372.00,4.453,-0.3200,1.0150,1.0660,,q1_q17_dr25_stellar,287.356080,48.543091
11021266,K05852.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,235.413973000,0,0.1095,3.06500,1.027E+03,0.029306,73.91545,MCMC,3.20,0.7645,89.95,304.0,2.03,601.000000,q1_q16_koi,6.90,1,1,q1_q16_tce,Mandel and Agol (2002 ApJ 580 171),,6028.00,4.468,0.0000,1.0010,1.0730,,stellar_q1_q16,287.360440,48.556400
11021676,K05853.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,366.682930000,0,0.7820,3.85400,1.075E+03,0.033201,16.63257,MCMC,3.15,0.9305,89.95,222.0,0.58,491.000000,q1_q16_koi,6.40,1,1,q1_q16_tce,Mandel and Agol (2002 ApJ 580 171),,5217.00,4.462,0.0000,0.8690,0.7990,,stellar_q1_q16,287.603060,48.599289
11026304,K01420.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,13.351512480,0,0.5730,3.60450,3.3088E+03,0.053942,1.66677,LS+MCMC,4.44,0.1004,88.69,585.0,27.77,25.040000,q1_q17_dr25_koi,107.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4843.00,4.562,0.0400,0.7540,0.7550,,q1_q17_dr25_stellar,290.112700,48.577782
